Path, Name, Type, Value, Confidence
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Human, 98.68601
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Building, 82.94633
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Path, 79.32145
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Intersection, 77.00527
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Automobile, 94.41166
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Transportation, 94.41166
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Road, 82.94633
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Pavement, 79.32145
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, People, 98.685974
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, City, 82.94633
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Bicycle, 81.253746
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Walkway, 79.32145
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Vehicle, 94.41166
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Urban, 81.18329
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Alley, 82.94633
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Car, 94.41166
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Town, 81.18329
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Street, 82.94633
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Alleyway, 82.94633
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Sidewalk, 79.32145
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Person, 98.68601
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, LABEL, Bike, 81.253746
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, TEXT, 033, 76.088104
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, TEXT, 8L0770, 86.755905
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, TEXT, (0), 75.80601
/home/ubuntu/image-snapshots-1/201510_KITTITracking0019_nms_short, 201510_KITTITracking0019_nms_short, TEXT, e.02/0019/000179.pn9, 81.77786
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Human, 99.2851
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Army, 78.73095
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Head, 90.64978
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Military Uniform, 97.39213
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Clothing, 93.90364
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Audience, 90.348465
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Tuxedo, 76.123634
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, People, 99.28509
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Crowd, 90.348465
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Suit, 93.90364
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Couch, 91.70223
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Furniture, 91.70223
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Indoors, 99.02229
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Theater, 99.02229
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Soldier, 97.39213
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Camouflage, 80.98083
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Overcoat, 93.90364
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Speech, 93.23773
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Interior Design, 99.02229
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Person, 99.2851
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Room, 99.02229
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Cinema, 99.02229
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Military, 97.39213
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, LABEL, Coat, 93.90364
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, TEXT,Commanding General  TRADOC, 97.0911
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, TEXT, Perkins, 97.90037
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, TEXT,General, 96.8688
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, TEXT, David, 97.906044
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, TEXT, Commanding, 96.636154
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, TEXT, General, 90.57713
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, TEXT, General David G. Perkins, 91.24247
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Closing, TEXT, TRADOC, 97.768364
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, White Board, 96.82998
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Ball, 91.30784
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Night, 79.26044
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Military Uniform, 96.08262
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Screen, 77.766785
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Suit, 98.32138
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Outdoors, 79.26044
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Furniture, 97.32801
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Blonde, 77.55246
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Sphere, 91.30784
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Soldier, 96.08262
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Appliance, 90.29006
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Oven, 90.29006
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Classroom, 76.15764
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Female, 77.55246
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Woman, 77.55246
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Room, 76.15764
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Girl, 77.55246
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Coat, 98.32138
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Military, 96.08262
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Human, 99.28291
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Nature, 82.39601
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Jacket, 83.30687
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Head, 93.42958
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Army, 78.18535
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Clothing, 98.32138
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Audience, 93.68984
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Tuxedo, 75.25762
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, People, 99.28291
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Crowd, 93.68984
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Couch, 97.32801
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Hand, 77.2833
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Blazer, 83.30687
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Indoors, 76.15764
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Reading, 85.96305
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Electrical Device, 90.29006
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Overcoat, 98.32138
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Speech, 93.68984
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Projection Screen, 77.766785
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Person, 99.28291
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, LABEL, Handshake, 96.69786
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, TEXT, Traininand, 85.18187
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, TEXT, madsci16, 93.45868
/home/ubuntu/image-snapshots-1/2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, 2016 CSS-TRADOC Mad Scientist Conference Day 2 Max Brooks, TEXT, Traininand .S Arr, 77.40024
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Laptop, 88.5371
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Wall, 75.27492
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Chair, 85.23435
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Military Uniform, 92.67131
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Electronics, 88.5371
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Suit, 90.999115
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Furniture, 85.23435
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Accessories, 86.28838
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Soldier, 92.67131
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Pc, 88.5371
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Book, 76.098145
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Computer, 88.5371
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Coat, 90.999115
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Military, 92.67131
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Human, 98.542145
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Head, 80.38694
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Army, 89.07623
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Executive, 78.47787
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Audience, 77.96842
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Clothing, 90.999115
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Wallet, 84.68729
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, People, 98.54209
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Crowd, 77.96842
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Bag, 76.85471
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Couch, 97.04437
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Text, 84.47705
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Tie, 86.28838
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Reading, 89.32337
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Scissors, 83.70788
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Speech, 77.96842
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Overcoat, 90.999115
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Paper, 87.194145
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, LABEL, Person, 98.542145
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, TEXT, Mad Scientist, 94.71199
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, TEXT, for, 97.16476
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, TEXT, War, 98.02803
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, TEXT, Research, 86.86664
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, TEXT, 'Precision, 84.28678
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, TEXT,DC, 93.14358
/home/ubuntu/image-snapshots-1/2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, 2016 CSS-US Army TRADOC Mad Scientist Conference Day 1 Albert Palazzo, TEXT, Washington, 98.61937
